instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
15003.99076,22-09-2012,fall,2012,9,8.005952059,No,5.999764365,No work,Clear,0.6,0.5909,0.73,0.2985,21,197,217.9950133
10259.99677,8/3/2012,springer,2012,3,13.0117258,No,3.999663832,Working Day,Mist,0.6,0.6212,0.49,0.6418,35,198,232.9798268
5674.999744,29-08-2011,fall,2011,8,21.00270541,No,0.982963447,Working Day,Clear,0.64,0.6212,0.53,0.194,34,168,201.9966134
5003.016351,1/8/2011,fall,2011,8,8.018848319,No,1.00862077,Working Day,Clear,0.8,0.7273,0.43,0.194,35,347,381.9952394
911.0041371,10/2/2011,springer,2011,2,11.00766083,No,3.992817627,Working Day,Clear,0.14,0.1212,0.39,0.3582,1,44,45.0106305
949.9926614,12/2/2011,springer,2011,2,4.015754934,No,6.010553884,No work,Clear,0.12,0.1667,0.74,0.0896,0,4,3.991148007
11523.9879,30-04-2012,summer,2012,4,8.025723355,No,0.978417746,Working Day,Clear,0.4,0.4091,0.43,0.194,17,579,596.0094828
11221.99267,17-04-2012,summer,2012,4,18.01128194,No,2.001243316,Working Day,Clear,0.64,0.6061,0.25,0.2836,105,670,775.0055887
16485.00423,24-11-2012,winter,2012,11,13.99204404,No,6.000937252,No work,Clear,0.32,0.2879,0.33,0.4627,58,149,207.0094184
4646.983468,17-07-2011,fall,2011,7,12.00969518,No,-0.003348185,No work,Clear,0.76,0.697,0.55,0.2836,177,243,419.9953105
6946.023301,22-10-2011,winter,2011,10,0.005059217,No,6.025785815,No work,Clear,0.4,0.4091,0.62,0.194,16,80,96.01216136
2401.003456,14-04-2011,summer,2011,4,22.01052869,No,3.978267782,Working Day,Clear,0.48,0.4697,0.55,0.1045,22,82,103.9952946
11564.01937,2/5/2012,summer,2012,5,-0.012945914,No,3.015672439,Working Day,Clear,0.6,0.5758,0.78,0.1045,4,43,47.00389372
352.9967333,16-01-2011,springer,2011,1,4.008444504,No,0.00737777,No work,Clear,0.26,0.2576,0.56,0.1642,0,1,1.007897673
15489.98899,12/10/2012,winter,2012,10,14.0031944,No,5.003555479,Working Day,Clear,0.56,0.5303,0.37,0.4627,109,262,371.0094581
1019.005146,15-02-2011,springer,2011,2,1.99655262,No,1.997972376,Working Day,Clear,0.28,0.2273,0.41,0.6866,1,2,3.003433606
5193.988965,9/8/2011,fall,2011,8,7.006076885,No,1.986113754,Working Day,Clear,0.72,0.697,0.74,0.1045,30,313,343.0003044
15701.99183,21-10-2012,winter,2012,10,9.994737354,No,-0.013613569,No work,Clear,0.5,0.4848,0.48,0.2985,167,276,443.0006545
3536.986708,1/6/2011,summer,2011,6,6.005570651,No,2.992493684,Working Day,Mist,0.68,0.6364,0.89,0.0896,7,121,128.0011937
15449.99193,10/10/2012,winter,2012,10,22.01826992,No,2.992530027,Working Day,Clear,0.46,0.4545,0.55,0.2985,27,170,197.0084788
11842.99709,13-05-2012,summer,2012,5,14.99375978,No,0.009970194,No work,Clear,0.72,0.6515,0.45,0.3582,190,309,498.9900001
3820.016865,13-06-2011,summer,2011,6,0.984967229,No,0.995826986,Working Day,Clear,0.64,0.6061,0.73,0.2239,6,10,16.00551244
17363.97386,31-12-2012,springer,2012,12,8.001523202,No,0.985749903,Working Day,Clear,0.14,0.1515,0.69,0.1343,9,187,195.9984804
976.9998993,13-02-2011,springer,2011,2,8.016011305,No,0.01616556,No work,Mist,0.22,0.2273,0.64,0.194,1,11,11.9937821
5897.999542,8/9/2011,fall,2011,9,5.987060529,No,4.009241393,Working Day,Light Snow,0.62,0.5455,0.94,0.1642,1,55,56.00997702
15958.00446,2/11/2012,winter,2012,11,13.99433805,No,4.997389883,Working Day,Mist,0.4,0.4091,0.4,0.4925,63,199,261.9913564
15359.99634,7/10/2012,winter,2012,10,3.982443756,No,0.001767149,No work,Mist,0.44,0.4394,0.54,0.2537,5,6,11.00766229
13240.99205,10/7/2012,fall,2012,7,21.008245,No,1.999348945,Working Day,Light Snow,0.64,0.5758,0.89,0.1045,7,83,90.00090707
108.0052326,5/1/2011,springer,2011,1,16.00467008,No,3.008370124,Working Day,Clear,0.3,0.3182,0.28,0.0896,4,85,88.993937
15525.00278,14-10-2012,winter,2012,10,1.004116826,No,0.008227554,No work,Clear,0.42,0.4242,0.77,0.2836,16,96,111.9924177
1626.980773,13-03-2011,springer,2011,3,7.001949646,No,-0.003307681,No work,Clear,0.36,0.3485,0.62,0.194,2,8,10.00710558
6229.996663,22-09-2011,fall,2011,9,3.019893465,No,4.008184447,Working Day,Mist,0.6,0.5152,0.94,0.0896,5,7,11.99367607
6878.014494,19-10-2011,winter,2011,10,4.010089545,No,3.010077746,Working Day,Light Snow,0.5,0.4848,0.94,0.194,0,3,2.988958603
875.0032771,8/2/2011,springer,2011,2,20.99945426,No,1.996793973,Working Day,Clear,0.14,0.1061,0.33,0.4627,8,46,54.00322103
5543.979989,23-08-2011,fall,2011,8,20.99971943,No,1.994701347,Working Day,Clear,0.62,0.6212,0.57,0,38,173,210.99671
3809.987954,12/6/2011,summer,2011,6,14.99989467,No,-0.013345108,No work,Clear,0.8,0.7727,0.59,0.2985,142,218,360.0041447
10604.00349,22-03-2012,summer,2012,3,22.00033691,No,3.995486907,Working Day,Clear,0.56,0.5303,0.83,0.194,56,164,219.9992712
2107.983701,2/4/2011,summer,2011,4,15.99749107,No,6.003190549,No work,Clear,0.38,0.3939,0.62,0.3284,111,85,195.9993196
11745.9938,9/5/2012,summer,2012,5,13.99311192,No,2.97835255,Working Day,Mist,0.64,0.6212,0.53,0.2537,68,175,243.0151557
9466.002582,4/2/2012,springer,2012,2,7.000176468,No,6.011353554,No work,Mist,0.24,0.2424,0.87,0.1343,1,27,27.98984348
559.9858132,25-01-2011,springer,2011,1,11.98772992,No,2.00403486,Working Day,Mist,0.26,0.2879,0.56,0.0896,21,85,106.0125301
8309.002889,17-12-2011,winter,2011,12,19.99270514,No,6.001953353,No work,Clear,0.22,0.2121,0.69,0.2537,7,99,105.9927335
15250.9919,2/10/2012,winter,2012,10,15.00107231,No,1.992986392,Working Day,Light Snow,0.62,0.5758,0.83,0.1343,14,195,209.0129494
13255.9857,11/7/2012,fall,2012,7,12.01099813,No,3.000289376,Working Day,Mist,0.78,0.697,0.43,0,69,223,292.0077772
3046.991307,11/5/2011,summer,2011,5,20.0051722,No,3.003364552,Working Day,Clear,0.54,0.5152,0.64,0.1343,28,245,272.9930891
13857.00271,5/8/2012,fall,2012,8,12.99329899,No,0.000106953,No work,Clear,0.88,0.8182,0.44,0.4627,208,315,522.9998569
16427.9914,22-11-2012,winter,2012,11,5.003625185,Yes,3.994092025,No work,Clear,0.24,0.2576,0.75,0.1045,2,6,7.983869705
509.0038358,23-01-2011,springer,2011,1,6.997193114,No,-0.000670953,No work,Clear,0.08,0.1061,0.58,0.1642,1,1,2.001658033
6107.998413,17-09-2011,fall,2011,9,1.015781825,No,6.015085364,No work,Clear,0.46,0.4545,0.72,0.1045,28,52,79.98566194
13476.99866,20-07-2012,fall,2012,7,16.97642766,No,4.986968287,Working Day,Mist,0.66,0.5909,0.89,0.4179,95,620,715.0197448
3439.985567,28-05-2011,summer,2011,5,4.988650846,No,6.003049861,No work,Clear,0.56,0.5303,0.88,0.2239,4,3,7.000503167
13136.98966,6/7/2012,fall,2012,7,12.98465011,No,4.994560687,Working Day,Clear,0.9,0.7879,0.27,0.1045,99,194,292.9838404
14167.99435,18-08-2012,fall,2012,8,11.98198602,No,6.002779961,No work,Clear,0.76,0.6667,0.37,0.194,266,388,654.0097652
17300.99552,28-12-2012,springer,2012,12,17.00279191,No,4.989303992,Working Day,Clear,0.24,0.2424,0.6,0.1343,43,228,271.0022014
17182.99194,23-12-2012,springer,2012,12,17.00344437,No,-0.019078115,No work,Clear,0.32,0.3182,0.49,0.194,21,93,114.00773
4971.993281,31-07-2011,fall,2011,7,1.001017142,No,0.016603106,No work,Clear,0.74,0.6818,0.62,0.0896,8,71,79.00529648
15884.00443,29-10-2012,winter,2012,10,-0.006654827,No,1.011361972,Working Day,Light Snow,0.44,0.4394,0.88,0.3582,2,20,21.98647886
818.9968297,6/2/2011,springer,2011,2,13.00570778,No,-0.010165807,No work,Clear,0.34,0.3636,0.46,0,47,135,182.0195794
10361.0028,12/3/2012,springer,2012,3,18.98944438,No,1.003588753,Working Day,Mist,0.56,0.5303,0.49,0.2239,67,379,446.0033459
11927.99028,17-05-2012,summer,2012,5,4.001968574,No,4.01453666,Working Day,Clear,0.6,0.6061,0.64,0.3284,3,13,16.02089579
16023.99546,5/11/2012,winter,2012,11,8.010007923,No,1.00621432,Working Day,Mist,0.3,0.2879,0.49,0.2239,19,629,648.0037866
3065.991367,12/5/2011,summer,2011,5,15.01026093,No,3.990182889,Working Day,Mist,0.64,0.6212,0.53,0.2537,54,163,216.998879
3260.010882,20-05-2011,summer,2011,5,16.99939753,No,5.015333634,Working Day,Clear,0.62,0.6212,0.53,0,71,483,554.0044949
17290.99703,28-12-2012,springer,2012,12,7.013639696,No,4.989558177,Working Day,Clear,0.22,0.2273,0.64,0.1642,1,111,112.0078845
12301.00968,1/6/2012,summer,2012,6,16.98594667,No,5.001170944,Working Day,Light Snow,0.7,0.6515,0.7,0.2537,25,202,227.0013589
602.9837269,28-01-2011,springer,2011,1,7.998859901,No,5.010164056,Working Day,Mist,0.16,0.197,0.86,0.0896,2,155,156.9966703
4295.991371,2/7/2011,fall,2011,7,20.99649211,No,5.999239292,No work,Clear,0.74,0.6667,0.48,0.194,95,137,232.01064
9984.012105,26-02-2012,springer,2012,2,-0.00954817,No,0.003042508,No work,Clear,0.24,0.2121,0.41,0.3582,7,63,69.99490716
3528.011236,31-05-2011,summer,2011,5,20.996506,No,1.98755416,Working Day,Clear,0.76,0.7273,0.66,0.1045,45,165,209.99623
1812.007992,21-03-2011,summer,2011,3,4.995586779,No,0.983319585,Working Day,Clear,0.32,0.303,0.81,0.2985,1,1,2.010550174
12103.9879,24-05-2012,summer,2012,5,12.01087846,No,4.00411497,Working Day,Clear,0.7,0.6515,0.58,0.1045,76,213,288.9991952
9033.013348,17-01-2012,springer,2012,1,6.003661781,No,1.992421991,Working Day,Light Snow,0.3,0.2879,0.75,0.2537,0,57,57.01152355
12877.99832,25-06-2012,fall,2012,6,18.00279458,No,0.99731477,Working Day,Clear,0.76,0.6667,0.27,0.4478,100,691,790.9916552
7963.970698,3/12/2011,winter,2011,12,11.00400488,No,5.990271063,No work,Clear,0.32,0.3333,0.57,0.0896,48,227,275.0139282
15225.01355,1/10/2012,winter,2012,10,12.996526,No,1.000712569,Working Day,Mist,0.6,0.6212,0.43,0.1642,80,225,305.0078735
8916.987195,12/1/2012,springer,2012,1,8.996569154,No,3.997759981,Working Day,Clear,0.32,0.3333,0.81,0.1045,10,220,230.0117348
6767.002888,14-10-2011,winter,2011,10,11.99584352,No,5.019120026,Working Day,Light Snow,0.52,0.5,0.88,0.1642,13,62,75.00202429
17187.00733,23-12-2012,springer,2012,12,20.99547674,No,-0.008807419,No work,Clear,0.24,0.2879,0.7,0,4,38,41.98352168
1665.992716,14-03-2011,springer,2011,3,23.00285944,No,0.991206588,Working Day,Clear,0.32,0.3485,0.53,0,2,17,19.01089739
15932.99839,1/11/2012,winter,2012,11,12.98472897,No,3.986471863,Working Day,Mist,0.4,0.4091,0.58,0.1642,49,199,247.9940668
6975.99521,23-10-2011,winter,2011,10,5.998558946,No,-0.001368616,No work,Clear,0.32,0.3333,0.87,0.1045,0,12,12.01982924
2553.019098,21-04-2011,summer,2011,4,6.002434807,No,3.995747292,Working Day,Mist,0.4,0.4091,0.58,0.5821,2,73,74.98434418
13219.99962,10/7/2012,fall,2012,7,-0.001464712,No,1.989177459,Working Day,Clear,0.7,0.6515,0.7,0.0896,16,53,68.99362875
14275.00977,22-08-2012,fall,2012,8,22.9944957,No,3.022232308,Working Day,Clear,0.64,0.5758,0.83,0,27,113,139.9931287
12612.9815,14-06-2012,summer,2012,6,16.99953835,No,4.010243915,Working Day,Clear,0.72,0.6667,0.48,0.2239,117,750,866.9978673
2808.989335,1/5/2011,summer,2011,5,21.99244178,No,-0.004578129,No work,Mist,0.46,0.4545,0.82,0,32,68,100.0031004
11091.00344,12/4/2012,summer,2012,4,6.992802088,No,4.004602043,Working Day,Clear,0.3,0.2727,0.65,0.3284,12,294,305.9840617
12261.01865,31-05-2012,summer,2012,5,1.005823359,No,4.014334512,Working Day,Clear,0.64,0.6061,0.69,0.0896,4,22,26.01028671
15295.99563,4/10/2012,winter,2012,10,11.9968569,No,3.996882273,Working Day,Mist,0.72,0.6667,0.54,0.194,57,231,288.0071362
14838.00095,15-09-2012,fall,2012,9,9.995310858,No,5.998153179,No work,Clear,0.62,0.6212,0.41,0.3881,119,323,441.9730397
14670.01225,8/9/2012,fall,2012,9,10.00390086,No,5.992642612,No work,Clear,0.74,0.697,0.7,0.3881,100,322,421.9989358
10523.97202,19-03-2012,springer,2012,3,13.99960943,No,0.982212771,Working Day,Mist,0.64,0.6212,0.57,0.194,60,200,260.0061899
12763.02097,20-06-2012,summer,2012,6,23.00168294,No,2.992461966,Working Day,Clear,0.78,0.7424,0.59,0.1045,21,102,123.0031093
13770.00173,1/8/2012,fall,2012,8,22.00529998,No,2.998443317,Working Day,Clear,0.72,0.6818,0.7,0.1045,37,251,288.0020043
13731.99402,31-07-2012,fall,2012,7,8.003546328,No,1.990965533,Working Day,Clear,0.7,0.6667,0.79,0.1343,30,730,759.9998626
11877.97931,15-05-2012,summer,2012,5,2.003323846,No,2.0095442,Working Day,Mist,0.56,0.5303,0.88,0.1343,1,3,3.992656849
2457.002267,17-04-2011,summer,2011,4,5.990619553,No,-0.003370342,No work,Clear,0.36,0.3182,0.66,0.4478,3,5,8.00457059
5424.010777,18-08-2011,fall,2011,8,21.0079844,No,3.998182787,Working Day,Mist,0.68,0.6364,0.79,0,12,137,148.9901033
14246.99222,21-08-2012,fall,2012,8,19.00109922,No,1.994755846,Working Day,Light Snow,0.62,0.5909,0.73,0.1045,56,420,475.9819189
12846.99929,24-06-2012,fall,2012,6,10.98923402,No,-0.001190662,No work,Clear,0.76,0.6818,0.4,0.1343,215,291,505.9978859
4318.002106,3/7/2011,fall,2011,7,18.97854829,No,-0.01620607,No work,Mist,0.66,0.6061,0.83,0.194,100,83,182.9928629
12636.01884,15-06-2012,summer,2012,6,16.00582817,No,5.007012808,Working Day,Clear,0.72,0.6515,0.37,0.194,132,426,557.9897057
13470.99199,20-07-2012,fall,2012,7,10.99552671,No,5.018186503,Working Day,Light Snow,0.72,0.697,0.74,0.194,51,161,211.9989443
13176.99639,8/7/2012,fall,2012,7,5.014900287,No,-0.007555671,No work,Clear,0.78,0.7424,0.62,0,1,5,5.99920348
9113.992722,20-01-2012,springer,2012,1,15.00514347,No,4.995863837,Working Day,Mist,0.22,0.2273,0.35,0.194,12,144,155.9991404
13547.00396,23-07-2012,fall,2012,7,14.979131,No,0.997303767,Working Day,Clear,0.8,0.7576,0.55,0.194,76,205,280.9869526
6806.007893,16-10-2011,winter,2011,10,3.008282069,No,0.004328569,No work,Clear,0.42,0.4242,0.54,0.1343,11,31,42.00285185
16789.00269,7/12/2012,winter,2012,12,7.007365813,No,5.010143021,Working Day,Light Snow,0.28,0.2727,0.81,0.1642,3,212,214.9970244
8080.99486,8/12/2011,winter,2011,12,7.993181309,No,3.990744745,Working Day,Clear,0.22,0.2121,0.55,0.2836,11,418,429.0006081
3118.997434,14-05-2011,summer,2011,5,20.00584953,No,5.992119412,No work,Light Snow,0.54,0.5152,0.94,0.1343,42,115,157.0086386
6630.994057,8/10/2011,winter,2011,10,19.98838988,No,6.010036219,No work,Clear,0.52,0.5,0.77,0.1045,78,124,202.0050911
566.001667,25-01-2011,springer,2011,1,18.00749295,No,2.009689926,Working Day,Mist,0.3,0.3182,0.49,0.0896,7,218,224.9964839
15701.99865,21-10-2012,winter,2012,10,10.00020246,No,0.001357841,No work,Clear,0.5,0.4848,0.48,0.2985,167,276,443.0035068
14860.01155,16-09-2012,fall,2012,9,7.999293023,No,0.026305433,No work,Clear,0.54,0.5152,0.64,0.1642,34,94,128.0126151
7671.014212,21-11-2011,winter,2011,11,5.004411474,No,0.999965927,Working Day,Mist,0.44,0.4394,1,0,0,20,19.99189333
9477.008352,4/2/2012,springer,2012,2,18.01111769,No,5.995476942,No work,Light Snow,0.28,0.2727,0.75,0.1642,6,58,63.99324646
8777.014413,6/1/2012,springer,2012,1,12.00442774,No,5.003712157,Working Day,Clear,0.36,0.3333,0.5,0.2537,23,168,191.0097743
15021.99636,23-09-2012,winter,2012,9,1.996678275,No,0.009664645,No work,Clear,0.52,0.5,0.48,0.2537,18,77,95.00924888
4328.003749,4/7/2011,fall,2011,7,4.988316852,Yes,1.009487633,No work,Mist,0.64,0.5758,0.83,0.1343,1,3,4.017777769
15275.99534,3/10/2012,winter,2012,10,16.0131788,No,3.021268146,Working Day,Mist,0.72,0.6667,0.58,0,42,436,478.0043873
7614.998133,18-11-2011,winter,2011,11,21.0052185,No,4.992930977,Working Day,Clear,0.28,0.2727,0.48,0.1642,3,108,111.0020995
1246.015063,25-02-2011,springer,2011,2,0.017998387,No,5.010521167,Working Day,Light Snow,0.32,0.3485,0.93,0,1,8,8.994669202
8243.996017,15-12-2011,winter,2011,12,3.019502832,No,3.995552558,Working Day,Mist,0.32,0.3333,0.7,0.1343,1,2,2.992070926
10355.9957,12/3/2012,springer,2012,3,14.0011096,No,1.00698255,Working Day,Mist,0.58,0.5455,0.32,0.2836,76,145,221.0074654
538.0037275,24-01-2011,springer,2011,1,12.99011462,No,1.003259843,Working Day,Mist,0.14,0.1364,0.43,0.2239,6,54,59.9964159
15924.99675,1/11/2012,winter,2012,11,5.001734669,No,3.997800292,Working Day,Clear,0.34,0.3333,0.66,0.1343,1,39,39.99100781
16236.99345,14-11-2012,winter,2012,11,5.991061506,No,3.014628518,Working Day,Clear,0.24,0.2273,0.65,0.194,4,142,145.9901505
16924.99571,12/12/2012,winter,2012,12,22.99910344,No,3.006270586,Working Day,Mist,0.28,0.2727,0.56,0.2239,3,76,78.9888472
17198.98737,24-12-2012,springer,2012,12,9.994744446,No,1.00382011,Working Day,Mist,0.26,0.303,?,0,21,82,103.0029142
1415.982343,4/3/2011,springer,2011,3,5.980806578,No,5.001101241,Working Day,Mist,0.16,0.197,0.74,0.0896,1,28,29.00712828
11031.02152,9/4/2012,summer,2012,4,17.98503892,No,1.00846759,Working Day,Clear,0.54,0.5152,0.34,0.2985,60,586,645.9928629
1652.981701,14-03-2011,springer,2011,3,10.00314821,No,1.004439789,Working Day,Clear,0.34,0.3182,0.42,0.2537,27,57,84.00717569
10857.996,2/4/2012,summer,2012,4,12.99650128,No,1.004486992,Working Day,Clear,0.46,0.4545,0.36,0.2985,97,184,280.9989603
3810.998248,12/6/2011,summer,2011,6,15.97764031,No,0.008244269,No work,Light Snow,0.68,0.6364,0.83,0.2836,115,235,350.0042129
16569.98844,28-11-2012,winter,2012,11,2.998137903,No,2.989661245,Working Day,Mist,0.26,0.2576,0.7,0.2239,0,3,3.009686414
1552.000511,10/3/2011,springer,2011,3,0.005714805,No,4.006309766,Working Day,Light Snow,0.34,0.3182,0,0.2537,3,0,2.998714383
13584.99126,25-07-2012,fall,2012,7,5.011716586,No,3.011742511,Working Day,Clear,0.64,0.6061,0.65,0.1642,5,54,58.98425043
762.000932,4/2/2011,springer,2011,2,2.97868065,No,5.009230776,Working Day,Mist,0.14,0.1667,0.63,0.1045,0,1,0.985917287
12511.97693,10/6/2012,summer,2012,6,11.99668428,No,0.00185265,No work,Clear,0.82,0.7121,0.3,0,173,329,501.9928061
9472.01353,4/2/2012,springer,2012,2,12.99250507,No,6.012168323,No work,Mist,0.3,0.2879,0.7,0.194,58,244,302.007483
12467.99558,8/6/2012,summer,2012,6,15.99277402,No,5.001434454,Working Day,Clear,0.76,0.6667,0.29,0.2985,111,412,522.9949352
6164.014711,19-09-2011,fall,2011,9,8.984169246,No,0.967066909,Working Day,Mist,0.54,0.5152,0.68,0.1642,32,183,214.994189
16065.99262,7/11/2012,winter,2012,11,1.996207894,No,2.97659339,Working Day,Mist,0.28,0.2576,0.56,0.2985,6,68,73.98900496
11887.00246,15-05-2012,summer,2012,5,10.99781506,No,1.996383416,Working Day,Clear,0.64,0.5909,0.78,0.194,38,186,224.0037792
6201.985209,20-09-2011,fall,2011,9,22.97750193,No,1.990419286,Working Day,Clear,0.56,0.5303,0.94,0,11,70,81.00505749
15580.97682,16-10-2012,winter,2012,10,8.98557931,No,1.997042735,Working Day,Clear,0.48,0.4697,0.55,0.2537,32,323,354.9901043
7399.994108,9/11/2011,winter,2011,11,22.00256273,No,2.993859426,Working Day,Clear,0.4,0.4091,0.87,0,9,105,113.9862868
16945.97645,13-12-2012,winter,2012,12,19.98549903,No,4.005235833,Working Day,Clear,0.3,0.3333,0.45,0,6,235,240.996344
7623.999211,19-11-2011,winter,2011,11,5.988839226,No,5.978352506,No work,Clear,0.24,0.2121,0.6,0.3284,2,10,11.99424225
10328.01333,11/3/2012,springer,2012,3,10.00645966,No,-0.014294394,No work,Clear,0.32,0.303,0.49,0.2836,71,147,218.00079
7187.995399,1/11/2011,winter,2011,11,2.010892403,No,1.996998009,Working Day,Mist,0.36,0.3485,0.81,0.1642,1,3,4.008664151
2181.00118,5/4/2011,summer,2011,4,17.00386028,No,1.993996323,Working Day,Clear,0.42,0.4242,0.38,0.4179,27,246,273.0020781
1960.986516,27-03-2011,summer,2011,3,12.00834909,No,-0.00841668,No work,Mist,0.26,0.2576,0.44,0.2239,43,120,163.0052472
5154.019692,7/8/2011,fall,2011,8,15.00141874,No,-0.000463799,No work,Light Snow,0.72,0.697,0.74,0.2985,118,208,326.006525
7036.007489,25-10-2011,winter,2011,10,18.03003768,No,1.98820952,Working Day,Clear,0.52,0.5,0.42,0.1045,65,453,518.006173
11472.01069,28-04-2012,summer,2012,4,4.00394417,No,5.977113042,No work,Clear,0.34,0.3333,0.49,0.1642,0,2,1.990703019
583.0042904,26-01-2011,springer,2011,1,13.00213213,No,2.994159963,Working Day,Light Snow,0.22,0.197,0.93,0.3284,4,43,47.00648877
15515.01634,13-10-2012,winter,2012,10,15.00430337,No,6.005340493,No work,Clear,0.5,0.4848,0.36,0.194,251,364,615.0099781
15532.00761,14-10-2012,winter,2012,10,8.000487686,No,-0.013447446,No work,Clear,0.44,0.4394,0.77,0.194,28,104,131.9965053
16673.00185,2/12/2012,winter,2012,12,10.99110367,No,-0.000242168,No work,Mist,0.32,0.3182,0.81,0.1642,81,274,355.0059074
7979.996847,4/12/2011,winter,2011,12,3.007797918,No,0.002340141,No work,Clear,0.28,0.3182,0.75,0,7,34,41.01350776
3061.006875,12/5/2011,summer,2011,5,10.00352696,No,3.99043706,Working Day,Mist,0.54,0.5152,0.68,0.2239,28,119,147.0105829
13731.98196,31-07-2012,fall,2012,7,8.008999761,No,1.997180949,Working Day,Clear,0.7,0.6667,0.79,0.1343,30,730,759.9799015
12294.99885,1/6/2012,summer,2012,6,10.99799361,No,4.99313754,Working Day,Mist,0.7,0.6667,0.74,0.2836,42,193,235.0033707
14274.99935,22-08-2012,fall,2012,8,22.9850654,No,2.991631334,Working Day,Clear,0.64,0.5758,0.83,0,27,113,140.0012774
16348.99065,18-11-2012,winter,2012,11,22.00876594,No,0.00723695,No work,Mist,0.36,0.3333,0.66,0.2537,8,66,73.99057099
1904.002412,25-03-2011,summer,2011,3,2.000240568,No,5.002234467,Working Day,Clear,0.2,0.197,0.69,0.2239,0,5,4.995521371
14552.00685,3/9/2012,fall,2012,9,11.99323212,Yes,1.006444043,No work,Mist,0.76,0.7121,0.62,0.2985,191,352,542.9998245
15142.01725,28-09-2012,winter,2012,9,2.004085797,No,5.014807106,Working Day,Light Snow,0.6,0.5455,0.88,0.2985,1,9,9.989839351
2377.993425,13-04-2011,summer,2011,4,23.00805477,No,2.994907908,Working Day,Clear,0.4,0.4091,0.71,0.1343,5,57,62.00771982
847.9796893,7/2/2011,springer,2011,2,17.98507337,No,0.991788057,Working Day,Mist,0.34,0.3333,0.66,0.1343,5,170,175.0127276
14380.99377,27-08-2012,fall,2012,8,8.997317226,No,1.009633881,Working Day,Clear,0.66,0.6061,0.83,0.1045,40,302,341.9941102
9524.997897,6/2/2012,springer,2012,2,18.99686654,No,0.991178632,Working Day,Clear,0.36,0.3333,0.43,0.2537,7,284,291.0085348
15232.00858,1/10/2012,winter,2012,10,20.00182423,No,1.002727014,Working Day,Light Snow,0.54,0.5152,0.68,0,11,251,262.0016923
11698.98917,7/5/2012,summer,2012,5,14.99281493,No,0.989972965,Working Day,Mist,0.62,0.6212,0.53,0.2985,76,186,262.0139225
10572.01494,21-03-2012,summer,2012,3,13.99368882,No,2.997795088,Working Day,Mist,0.56,0.5303,0.78,0,74,151,225.019214
12315.00672,2/6/2012,summer,2012,6,6.996074533,No,5.99015752,No work,Clear,0.52,0.5,0.72,0.1045,9,77,85.99758524
11430.00571,26-04-2012,summer,2012,4,10.0020813,No,4.002935524,Working Day,Mist,0.46,0.4545,0.94,0.1642,14,125,139.0063452
2366.000712,13-04-2011,summer,2011,4,11.00192401,No,2.989322739,Working Day,Mist,0.42,0.4242,0.82,0.194,4,57,60.97621699
10604.99333,22-03-2012,summer,2012,3,23.01529448,No,3.990920716,Working Day,Clear,0.56,0.5303,0.83,0.0896,34,117,150.9828574
11366.99928,23-04-2012,summer,2012,4,19.00362788,No,1.031021029,Working Day,Mist,0.34,0.3182,0.76,0.2239,11,287,297.9943871
5055.992105,3/8/2011,fall,2011,8,13.01601405,No,2.994157299,Working Day,Mist,0.76,0.7121,0.58,0.2239,37,107,143.9933129
5623.008943,27-08-2011,fall,2011,8,3.999765955,No,6.017146997,No work,Mist,0.7,0.6667,0.84,0.2239,1,3,3.988676619
16756.99807,5/12/2012,winter,2012,12,23.00304101,No,3.001987624,Working Day,Clear,0.3,0.2727,0.49,0.3881,5,69,73.99682252
7784.01754,25-11-2011,winter,2011,11,21.98658572,No,4.980429352,Working Day,Clear,0.34,0.3485,0.71,0.0896,12,46,58.01780954
1950.004842,27-03-2011,summer,2011,3,0.001180384,No,-0.009117943,No work,Mist,0.26,0.2576,0.41,0.1642,5,26,30.99917393
16628.99856,30-11-2012,winter,2012,11,14.99198444,No,4.999475865,Working Day,Mist,0.42,0.4242,0.38,0.1045,34,262,295.9874479
10032.99948,28-02-2012,springer,2012,2,0.994098995,No,1.993149292,Working Day,Clear,0.38,0.3939,0.62,0.1642,0,6,5.984255435
11620.02962,4/5/2012,summer,2012,5,8.017992061,No,5.009705158,Working Day,Clear,0.56,0.5303,0.88,0,34,584,618.0033648
16509.011,25-11-2012,winter,2012,11,14.01827804,No,0.014691653,No work,Mist,0.3,0.2879,0.42,0.2537,33,170,203.0024821
12824.98429,23-06-2012,fall,2012,6,12.99752098,No,5.999793797,No work,Clear,0.82,0.7273,0.34,0.194,226,338,563.9946599
10946.01425,6/4/2012,summer,2012,4,4.99262549,No,5.001989486,Working Day,Clear,0.32,0.303,0.53,0.3284,0,23,22.99085877
1920.005538,25-03-2011,summer,2011,3,17.98855936,No,5.001991506,Working Day,Clear,0.3,0.2879,0.39,0.2537,8,190,198.0024662
9828.003088,19-02-2012,springer,2012,2,9.998648197,No,0.005913701,No work,Mist,0.26,0.2424,0.52,0.2537,49,142,190.9943073
9617.987131,10/2/2012,springer,2012,2,16.00830504,No,4.999000817,Working Day,Mist,0.34,0.3182,0.42,0.2537,28,240,267.9876968
9732.999019,15-02-2012,springer,2012,2,10.98980347,No,2.998199727,Working Day,Clear,0.36,0.3333,0.53,0.2836,13,125,137.9918416
